user_id,subscription_type,subscription_date,amount_usd,is_trial
24284,Monthly,2024-04-26,4.99,False
91663,Monthly,2024-02-08,4.99,False
55724,Monthly,2024-05-29,4.99,False
74875,Monthly,2024-04-09,4.99,False
84901,Monthly,2024-05-18,4.99,False
59,Monthly,2024-06-29,4.99,False
76066,Monthly,2024-01-12,4.99,False
42956,Monthly,2024-01-07,4.99,False
68474,Yearly,2024-05-24,49.99,False
4888,Monthly,2024-02-19,4.99,False
30809,Monthly,2024-03-19,4.99,False
78765,Monthly,2024-04-06,4.99,False
56106,Monthly,2024-06-26,4.99,True
32259,Monthly,2024-01-07,4.99,False
52656,Monthly,2024-01-13,4.99,True
12817,Yearly,2024-02-18,49.99,False
84333,Monthly,2024-04-06,4.99,False
72025,Monthly,2024-04-11,4.99,False
29857,Monthly,2024-05-15,4.99,False
63273,Monthly,2024-01-10,4.99,False
54740,Monthly,2024-04-03,4.99,True
79486,Monthly,2024-03-15,4.99,False
15473,Monthly,2024-03-25,4.99,False
7746,Monthly,2024-06-24,4.99,True
62755,Monthly,2024-01-11,4.99,True
69039,Yearly,2024-01-06,49.99,False
27002,Monthly,2024-04-15,4.99,False
71682,Monthly,2024-02-29,4.99,False
79155,Monthly,2024-01-27,4.99,False
78042,Yearly,2024-02-25,49.99,False
45671,Monthly,2024-02-20,4.99,False
27169,Monthly,2024-03-12,4.99,False
99630,Yearly,2024-05-17,49.99,True
64392,Monthly,2024-06-30,4.99,False
25555,Monthly,2024-05-13,4.99,True
52140,Monthly,2024-01-05,4.99,False
13807,Yearly,2024-06-28,49.99,False
10697,Monthly,2024-04-11,4.99,False
1183,Monthly,2024-01-13,4.99,True
6719,Monthly,2024-01-04,4.99,False
45040,Monthly,2024-05-05,4.99,True
57968,Yearly,2024-03-24,49.99,False
93061,Monthly,2024-06-17,4.99,False
20397,Monthly,2024-04-21,4.99,False
70601,Monthly,2024-06-20,4.99,False
86551,Monthly,2024-05-14,4.99,False
54097,Monthly,2024-04-23,4.99,False
48390,Monthly,2024-03-29,4.99,False
98382,Monthly,2024-03-11,4.99,False
78448,Monthly,2024-05-17,4.99,False
8638,Yearly,2024-04-02,49.99,True
62839,Monthly,2024-03-15,4.99,True
24,Monthly,2024-06-01,4.99,True
4684,Monthly,2024-04-19,4.99,False
52819,Monthly,2024-06-15,4.99,True
42139,Monthly,2024-04-19,4.99,False
14276,Monthly,2024-01-28,4.99,False
24912,Monthly,2024-06-30,4.99,False
40371,Monthly,2024-02-05,4.99,True
35848,Monthly,2024-05-06,4.99,True
24939,Monthly,2024-06-22,4.99,False
42282,Monthly,2024-02-14,4.99,False
52317,Monthly,2024-06-20,4.99,False
22849,Yearly,2024-05-28,49.99,False
10485,Monthly,2024-02-02,4.99,False
58528,Monthly,2024-03-18,4.99,False
50680,Monthly,2024-05-12,4.99,False
23168,Monthly,2024-06-21,4.99,False
34739,Monthly,2024-04-01,4.99,False
48589,Monthly,2024-03-05,4.99,False
30405,Monthly,2024-05-12,4.99,True
81478,Monthly,2024-01-25,4.99,False
86510,Monthly,2024-04-19,4.99,False
70436,Yearly,2024-04-07,49.99,True
2734,Yearly,2024-03-27,49.99,False
7716,Monthly,2024-03-28,4.99,True
57479,Yearly,2024-04-14,49.99,False
35772,Monthly,2024-04-04,4.99,True
75217,Yearly,2024-02-20,49.99,True
7311,Monthly,2024-02-08,4.99,True
11842,Monthly,2024-02-15,4.99,False
48227,Monthly,2024-01-05,4.99,True
29134,Monthly,2024-06-11,4.99,False
94422,Monthly,2024-03-27,4.99,False
82576,Monthly,2024-04-13,4.99,True
62740,Monthly,2024-05-30,4.99,False
75889,Yearly,2024-06-04,49.99,False
41651,Monthly,2024-02-09,4.99,True
39227,Yearly,2024-04-17,49.99,False
93544,Monthly,2024-01-04,4.99,False
21736,Monthly,2024-05-04,4.99,True
30840,Monthly,2024-06-14,4.99,False
50780,Monthly,2024-05-20,4.99,False
40228,Yearly,2024-05-11,49.99,False
53773,Yearly,2024-01-28,49.99,False
49695,Monthly,2024-06-11,4.99,False
51663,Monthly,2024-06-07,4.99,True
71240,Monthly,2024-04-29,4.99,False
41950,Yearly,2024-06-29,49.99,False
72537,Yearly,2024-02-06,49.99,False
34591,Monthly,2024-03-18,4.99,False
42589,Monthly,2024-05-07,4.99,True
32657,Yearly,2024-03-16,49.99,False
44213,Monthly,2024-03-17,4.99,False
21532,Monthly,2024-01-04,4.99,False
87136,Yearly,2024-01-28,49.99,True
80771,Yearly,2024-03-30,49.99,True
16130,Monthly,2024-03-11,4.99,True
46589,Yearly,2024-03-25,49.99,False
8828,Monthly,2024-04-11,4.99,False
36679,Monthly,2024-04-16,4.99,False
51729,Monthly,2024-06-03,4.99,True
36430,Monthly,2024-05-14,4.99,True
41427,Yearly,2024-02-20,49.99,True
15449,Monthly,2024-02-10,4.99,False
54887,Monthly,2024-03-01,4.99,True
44694,Monthly,2024-02-10,4.99,True
86599,Yearly,2024-06-19,49.99,True
98618,Monthly,2024-04-23,4.99,False
95484,Monthly,2024-06-16,4.99,False
6977,Monthly,2024-01-23,4.99,True
31569,Monthly,2024-05-30,4.99,False
33935,Monthly,2024-06-08,4.99,True
2523,Yearly,2024-02-14,49.99,False
55767,Monthly,2024-06-12,4.99,False
41355,Yearly,2024-03-02,49.99,True
87736,Monthly,2024-04-24,4.99,True
13971,Monthly,2024-05-23,4.99,False
54820,Monthly,2024-05-11,4.99,False
67936,Monthly,2024-06-28,4.99,False
19907,Monthly,2024-01-18,4.99,False
49809,Monthly,2024-01-05,4.99,False
51449,Monthly,2024-01-16,4.99,False
78910,Monthly,2024-06-10,4.99,False
83965,Monthly,2024-06-11,4.99,False
17546,Monthly,2024-01-02,4.99,False
2426,Monthly,2024-06-08,4.99,True
40534,Monthly,2024-01-08,4.99,False
67131,Monthly,2024-01-03,4.99,False
39351,Monthly,2024-06-09,4.99,False
37408,Yearly,2024-05-30,49.99,False
56740,Monthly,2024-06-19,4.99,False
83537,Yearly,2024-05-23,49.99,False
74082,Monthly,2024-01-13,4.99,False
55299,Monthly,2024-02-24,4.99,False
28962,Monthly,2024-03-08,4.99,False
46292,Monthly,2024-05-09,4.99,False
79250,Monthly,2024-05-26,4.99,True
40971,Monthly,2024-04-17,4.99,False
92862,Monthly,2024-01-06,4.99,True
88213,Monthly,2024-02-21,4.99,True
95581,Monthly,2024-05-25,4.99,False
41864,Monthly,2024-04-01,4.99,False
7095,Monthly,2024-02-23,4.99,True
51731,Monthly,2024-04-09,4.99,False
67917,Yearly,2024-03-05,49.99,False
99543,Monthly,2024-05-25,4.99,True
63394,Monthly,2024-02-26,4.99,False
10344,Monthly,2024-05-05,4.99,False
90632,Monthly,2024-02-15,4.99,False
17538,Monthly,2024-05-01,4.99,False
18287,Monthly,2024-01-24,4.99,True
36472,Monthly,2024-04-05,4.99,False
68308,Yearly,2024-04-16,49.99,False
8679,Monthly,2024-03-06,4.99,False
75082,Monthly,2024-01-13,4.99,False
6178,Monthly,2024-03-01,4.99,False
51972,Monthly,2024-01-09,4.99,True
70230,Monthly,2024-02-25,4.99,True
59178,Monthly,2024-05-05,4.99,False
90244,Monthly,2024-06-21,4.99,False
86828,Monthly,2024-04-07,4.99,False
69950,Yearly,2024-06-25,49.99,False
21804,Monthly,2024-02-13,4.99,True
60175,Monthly,2024-02-04,4.99,False
88050,Monthly,2024-05-01,4.99,False
61326,Monthly,2024-04-25,4.99,False
13563,Yearly,2024-05-14,49.99,False
42566,Yearly,2024-06-14,49.99,False
79555,Monthly,2024-03-11,4.99,False
74349,Yearly,2024-03-22,49.99,False
40111,Yearly,2024-06-15,49.99,True
52518,Monthly,2024-06-02,4.99,False
62671,Monthly,2024-03-31,4.99,False
95086,Monthly,2024-03-15,4.99,False
87659,Monthly,2024-02-17,4.99,False
16119,Yearly,2024-06-12,49.99,False
35546,Monthly,2024-06-25,4.99,False
45136,Yearly,2024-03-08,49.99,True
32053,Yearly,2024-02-09,49.99,False
59947,Monthly,2024-04-22,4.99,True
93014,Monthly,2024-03-15,4.99,True
80033,Monthly,2024-03-01,4.99,True
77746,Monthly,2024-03-04,4.99,True
63092,Monthly,2024-06-29,4.99,True
57636,Monthly,2024-06-03,4.99,False
26429,Monthly,2024-03-30,4.99,False
90008,Monthly,2024-04-11,4.99,False
83160,Monthly,2024-05-10,4.99,True
68678,Monthly,2024-01-06,4.99,True
36079,Monthly,2024-04-29,4.99,True
47511,Monthly,2024-06-20,4.99,False
58160,Monthly,2024-02-04,4.99,False
99701,Monthly,2024-03-26,4.99,True
1484,Monthly,2024-05-09,4.99,True
63006,Monthly,2024-01-15,4.99,False
3910,Yearly,2024-04-17,49.99,False
5664,Monthly,2024-01-16,4.99,False
4563,Yearly,2024-05-20,49.99,False
19091,Yearly,2024-03-20,49.99,True
68352,Yearly,2024-06-01,49.99,False
14736,Monthly,2024-01-20,4.99,False
77517,Yearly,2024-02-10,49.99,False
23192,Monthly,2024-06-23,4.99,True
89632,Monthly,2024-05-23,4.99,False
43035,Monthly,2024-05-01,4.99,True
3681,Yearly,2024-02-09,49.99,False
87379,Monthly,2024-02-29,4.99,False
1805,Monthly,2024-05-17,4.99,False
62991,Monthly,2024-02-14,4.99,True
87548,Monthly,2024-02-20,4.99,False
36605,Monthly,2024-03-28,4.99,True
96902,Monthly,2024-04-30,4.99,False
27663,Monthly,2024-03-22,4.99,False
50231,Monthly,2024-05-31,4.99,False
11636,Monthly,2024-02-08,4.99,True
67253,Yearly,2024-03-04,49.99,True
5329,Monthly,2024-06-03,4.99,False
30383,Yearly,2024-05-18,49.99,False
64565,Yearly,2024-05-31,49.99,False
25966,Monthly,2024-04-24,4.99,False
62076,Monthly,2024-05-05,4.99,True
25274,Yearly,2024-05-02,49.99,True
28609,Monthly,2024-02-24,4.99,False
34019,Monthly,2024-02-10,4.99,True
49138,Monthly,2024-03-03,4.99,True
36757,Monthly,2024-03-22,4.99,False
73808,Monthly,2024-06-20,4.99,True
85868,Monthly,2024-05-16,4.99,True
37289,Monthly,2024-06-18,4.99,False
50036,Yearly,2024-05-23,49.99,False
85326,Monthly,2024-03-16,4.99,False
47622,Monthly,2024-03-23,4.99,False
25378,Monthly,2024-03-09,4.99,False
66728,Monthly,2024-04-20,4.99,False
12438,Monthly,2024-06-16,4.99,False
72049,Monthly,2024-03-14,4.99,False
49607,Yearly,2024-06-19,49.99,True
2853,Monthly,2024-06-24,4.99,False
16148,Monthly,2024-02-27,4.99,True
4084,Monthly,2024-06-24,4.99,True
92260,Monthly,2024-06-14,4.99,False
27492,Yearly,2024-01-08,49.99,False
75365,Monthly,2024-05-02,4.99,False
51813,Yearly,2024-05-15,49.99,True
50487,Yearly,2024-05-02,49.99,True
74546,Monthly,2024-02-17,4.99,False
27595,Monthly,2024-01-16,4.99,False
15497,Monthly,2024-04-23,4.99,False
4102,Yearly,2024-03-21,49.99,False
52919,Yearly,2024-06-07,49.99,True
5957,Monthly,2024-01-19,4.99,True
33529,Monthly,2024-01-12,4.99,False
67552,Monthly,2024-06-14,4.99,False
57312,Monthly,2024-06-11,4.99,False
82064,Monthly,2024-05-25,4.99,False
62140,Monthly,2024-05-27,4.99,False
11004,Yearly,2024-04-23,49.99,True
3404,Monthly,2024-02-10,4.99,False
75842,Monthly,2024-02-01,4.99,False
9054,Yearly,2024-04-21,49.99,True
69676,Yearly,2024-06-01,49.99,True
71059,Monthly,2024-06-25,4.99,False
77589,Monthly,2024-06-24,4.99,True
11344,Monthly,2024-02-19,4.99,False
80084,Yearly,2024-05-31,49.99,False
16085,Monthly,2024-03-26,4.99,False
36525,Yearly,2024-02-16,49.99,True
58978,Monthly,2024-04-05,4.99,True
84913,Yearly,2024-05-05,49.99,False
23430,Monthly,2024-04-10,4.99,False
41241,Monthly,2024-02-13,4.99,False
9988,Yearly,2024-06-06,49.99,False
68904,Monthly,2024-06-13,4.99,True
23681,Yearly,2024-06-27,49.99,False
44006,Monthly,2024-06-26,4.99,False
74483,Monthly,2024-06-29,4.99,False
15258,Yearly,2024-05-14,49.99,False
18725,Yearly,2024-06-06,49.99,False
37585,Monthly,2024-02-21,4.99,False
51317,Monthly,2024-01-04,4.99,True
11995,Monthly,2024-03-01,4.99,True
38558,Monthly,2024-01-16,4.99,True
64890,Monthly,2024-02-29,4.99,False
60622,Monthly,2024-02-14,4.99,True
57868,Yearly,2024-01-03,49.99,True
69818,Monthly,2024-02-19,4.99,False
29975,Monthly,2024-01-25,4.99,False
17328,Yearly,2024-04-24,49.99,False
56143,Monthly,2024-06-27,4.99,False
78046,Monthly,2024-04-23,4.99,False
23507,Monthly,2024-02-24,4.99,False
41819,Yearly,2024-06-22,49.99,True
14590,Monthly,2024-05-31,4.99,False
99782,Yearly,2024-03-25,49.99,False
63112,Monthly,2024-04-01,4.99,False
79546,Yearly,2024-05-31,49.99,False
86406,Monthly,2024-04-19,4.99,False
20222,Monthly,2024-05-25,4.99,False
66020,Monthly,2024-01-07,4.99,True
55866,Monthly,2024-04-20,4.99,True
79975,Monthly,2024-05-05,4.99,True
72001,Monthly,2024-06-29,4.99,False
65617,Monthly,2024-04-27,4.99,False
5292,Monthly,2024-01-26,4.99,False
80603,Monthly,2024-02-11,4.99,False
74460,Monthly,2024-05-12,4.99,False
11016,Monthly,2024-01-29,4.99,False
8855,Monthly,2024-05-28,4.99,False
59724,Yearly,2024-04-08,49.99,False
85116,Monthly,2024-01-25,4.99,False
90538,Yearly,2024-06-11,49.99,True
19801,Monthly,2024-02-05,4.99,True
26176,Monthly,2024-01-01,4.99,False
45534,Monthly,2024-03-13,4.99,False
18962,Monthly,2024-05-30,4.99,True
62152,Monthly,2024-04-30,4.99,False
15238,Monthly,2024-06-07,4.99,False
33878,Monthly,2024-03-27,4.99,False
12533,Yearly,2024-01-08,49.99,True
10680,Monthly,2024-01-25,4.99,False
23960,Monthly,2024-03-19,4.99,False
95809,Monthly,2024-04-16,4.99,True
22144,Yearly,2024-05-02,49.99,False
42802,Monthly,2024-05-05,4.99,False
89670,Yearly,2024-04-16,49.99,False
66494,Monthly,2024-02-11,4.99,False
24806,Monthly,2024-05-19,4.99,True
25173,Monthly,2024-01-26,4.99,False
74809,Yearly,2024-01-26,49.99,False
24648,Monthly,2024-05-16,4.99,False
72909,Yearly,2024-02-21,49.99,False
85192,Monthly,2024-03-23,4.99,True
65052,Monthly,2024-05-12,4.99,False
32523,Monthly,2024-01-13,4.99,False
20281,Monthly,2024-03-05,4.99,False
97059,Monthly,2024-01-03,4.99,False
77142,Monthly,2024-05-29,4.99,False
86940,Yearly,2024-01-27,49.99,False
7064,Monthly,2024-04-15,4.99,False
21964,Monthly,2024-02-20,4.99,False
63448,Monthly,2024-05-20,4.99,True
84580,Monthly,2024-05-21,4.99,False
27355,Yearly,2024-05-12,49.99,False
33966,Yearly,2024-06-22,49.99,False
12392,Monthly,2024-05-12,4.99,False
18397,Yearly,2024-04-09,49.99,False
23502,Monthly,2024-01-19,4.99,False
19353,Monthly,2024-06-19,4.99,False
44254,Yearly,2024-06-28,49.99,True
25599,Monthly,2024-02-25,4.99,True
33113,Monthly,2024-04-15,4.99,False
34393,Monthly,2024-05-06,4.99,False
78142,Monthly,2024-02-23,4.99,False
78433,Monthly,2024-03-05,4.99,False
84623,Monthly,2024-03-22,4.99,True
2345,Yearly,2024-03-15,49.99,False
31561,Monthly,2024-02-22,4.99,True
8596,Monthly,2024-06-11,4.99,False
27755,Monthly,2024-01-13,4.99,False
32173,Monthly,2024-03-18,4.99,True
6517,Monthly,2024-04-20,4.99,True
82850,Monthly,2024-04-29,4.99,False
27539,Monthly,2024-04-30,4.99,True
38708,Yearly,2024-05-23,49.99,True
24612,Monthly,2024-04-22,4.99,False
90036,Monthly,2024-04-15,4.99,False
30603,Monthly,2024-01-14,4.99,False
35548,Monthly,2024-06-12,4.99,False
38799,Monthly,2024-03-30,4.99,True
61112,Monthly,2024-03-15,4.99,False
76382,Yearly,2024-02-14,49.99,False
5906,Monthly,2024-06-11,4.99,True
45178,Yearly,2024-01-06,49.99,True
43197,Yearly,2024-03-11,49.99,False
74244,Yearly,2024-01-22,49.99,False
98258,Monthly,2024-05-12,4.99,False
31984,Monthly,2024-03-11,4.99,False
91551,Monthly,2024-04-03,4.99,True
91165,Monthly,2024-02-05,4.99,False
75250,Monthly,2024-06-04,4.99,False
43128,Yearly,2024-01-12,49.99,True
64492,Monthly,2024-05-26,4.99,False
31512,Yearly,2024-03-28,49.99,True
30994,Yearly,2024-05-02,49.99,False
51040,Monthly,2024-06-09,4.99,True
8765,Monthly,2024-03-05,4.99,False
90355,Monthly,2024-06-28,4.99,True
16901,Monthly,2024-04-08,4.99,True
91642,Monthly,2024-01-28,4.99,False
25319,Yearly,2024-06-01,49.99,False
44642,Monthly,2024-02-06,4.99,False
2381,Monthly,2024-06-13,4.99,True
38150,Monthly,2024-04-08,4.99,True
74026,Monthly,2024-06-23,4.99,True
78263,Monthly,2024-03-14,4.99,False
36265,Yearly,2024-05-15,49.99,True
57294,Monthly,2024-03-23,4.99,True
90170,Monthly,2024-01-20,4.99,False
62245,Monthly,2024-01-14,4.99,False
49706,Monthly,2024-05-30,4.99,False
62061,Monthly,2024-06-13,4.99,True
82255,Monthly,2024-02-16,4.99,False
5349,Yearly,2024-02-01,49.99,False
44372,Yearly,2024-06-19,49.99,False
66240,Monthly,2024-02-03,4.99,True
91071,Monthly,2024-02-20,4.99,False
17288,Yearly,2024-04-25,49.99,False
10747,Monthly,2024-04-26,4.99,True
94740,Yearly,2024-03-19,49.99,False
14790,Monthly,2024-06-08,4.99,False
48229,Yearly,2024-03-03,49.99,True
92687,Monthly,2024-02-25,4.99,True
23134,Monthly,2024-03-15,4.99,False
42751,Monthly,2024-04-28,4.99,False
46836,Monthly,2024-03-16,4.99,True
48880,Yearly,2024-03-16,49.99,False
65215,Monthly,2024-02-05,4.99,True
88850,Monthly,2024-01-05,4.99,False
85712,Monthly,2024-06-03,4.99,False
71317,Monthly,2024-03-22,4.99,True
75991,Yearly,2024-01-16,49.99,False
8963,Monthly,2024-02-15,4.99,False
86250,Monthly,2024-01-14,4.99,True
907,Monthly,2024-06-01,4.99,True
92289,Monthly,2024-02-02,4.99,False
30424,Monthly,2024-05-17,4.99,False
16896,Monthly,2024-02-15,4.99,False
47240,Monthly,2024-04-07,4.99,True
74373,Yearly,2024-01-05,49.99,True
95080,Monthly,2024-06-30,4.99,True
49308,Monthly,2024-04-14,4.99,True
4091,Monthly,2024-04-26,4.99,False
46396,Monthly,2024-03-03,4.99,False
30361,Monthly,2024-03-27,4.99,False
51839,Monthly,2024-04-26,4.99,False
53994,Monthly,2024-05-18,4.99,False
28688,Monthly,2024-06-09,4.99,True
54104,Monthly,2024-03-06,4.99,False
21397,Monthly,2024-03-03,4.99,False
44879,Monthly,2024-04-20,4.99,True
60465,Monthly,2024-05-02,4.99,True
86099,Monthly,2024-03-23,4.99,False
66013,Monthly,2024-03-20,4.99,False
83735,Monthly,2024-01-10,4.99,False
74164,Yearly,2024-04-28,49.99,False
40933,Monthly,2024-04-19,4.99,True
93935,Monthly,2024-01-24,4.99,False
63150,Monthly,2024-01-14,4.99,True
84397,Monthly,2024-03-27,4.99,False
79065,Monthly,2024-03-13,4.99,True
43360,Monthly,2024-05-23,4.99,True
55156,Monthly,2024-04-22,4.99,False
70262,Yearly,2024-06-14,49.99,False
35585,Monthly,2024-06-25,4.99,False
14546,Monthly,2024-04-16,4.99,False
99403,Monthly,2024-04-20,4.99,False
46178,Monthly,2024-03-10,4.99,True
36059,Monthly,2024-01-18,4.99,False
99888,Monthly,2024-02-17,4.99,False
88906,Monthly,2024-02-09,4.99,False
58372,Monthly,2024-04-12,4.99,False
84617,Monthly,2024-03-21,4.99,False
1372,Monthly,2024-06-07,4.99,False
50240,Monthly,2024-05-26,4.99,True
62979,Monthly,2024-01-27,4.99,False
11745,Monthly,2024-01-07,4.99,False
50832,Monthly,2024-06-15,4.99,False
23768,Monthly,2024-02-04,4.99,False
63761,Monthly,2024-02-21,4.99,False
35151,Monthly,2024-06-28,4.99,False
79875,Monthly,2024-03-16,4.99,False
65570,Monthly,2024-04-30,4.99,True
16309,Monthly,2024-01-04,4.99,False
22228,Yearly,2024-06-28,49.99,False
66885,Monthly,2024-02-25,4.99,True
84891,Monthly,2024-04-28,4.99,False
8281,Monthly,2024-01-06,4.99,False
12003,Yearly,2024-04-29,49.99,True
87642,Monthly,2024-01-18,4.99,False
9256,Monthly,2024-03-08,4.99,False
47123,Monthly,2024-05-18,4.99,False
27788,Monthly,2024-01-12,4.99,True
73585,Monthly,2024-04-26,4.99,True
37265,Monthly,2024-01-02,4.99,True
12429,Yearly,2024-06-05,49.99,False
3717,Monthly,2024-06-08,4.99,False
5654,Monthly,2024-06-26,4.99,False
19418,Monthly,2024-05-12,4.99,False
21928,Monthly,2024-03-25,4.99,False
59421,Monthly,2024-01-07,4.99,False
19256,Monthly,2024-06-13,4.99,False
45658,Monthly,2024-06-20,4.99,True
99647,Monthly,2024-06-03,4.99,True
68847,Monthly,2024-04-18,4.99,False
71345,Monthly,2024-06-12,4.99,False
31643,Monthly,2024-05-22,4.99,False
71312,Monthly,2024-04-01,4.99,False
36978,Monthly,2024-04-06,4.99,False
75738,Yearly,2024-01-10,49.99,False
74147,Monthly,2024-05-31,4.99,False
40674,Monthly,2024-04-20,4.99,True
92148,Monthly,2024-01-24,4.99,True
82468,Monthly,2024-05-04,4.99,True
33788,Monthly,2024-06-04,4.99,True
83576,Yearly,2024-03-29,49.99,True
44224,Monthly,2024-02-12,4.99,False
92369,Monthly,2024-04-09,4.99,True
81596,Yearly,2024-01-07,49.99,True
6974,Monthly,2024-02-10,4.99,True
19520,Yearly,2024-04-05,49.99,True
4149,Yearly,2024-06-16,49.99,False
15182,Yearly,2024-03-24,49.99,False
37765,Monthly,2024-01-05,4.99,False
14830,Yearly,2024-04-04,49.99,True
73426,Monthly,2024-03-07,4.99,True
41449,Yearly,2024-02-28,49.99,True
1071,Monthly,2024-03-05,4.99,False
51429,Monthly,2024-01-08,4.99,False
10092,Monthly,2024-03-15,4.99,False
16387,Monthly,2024-03-31,4.99,True
36750,Monthly,2024-02-07,4.99,False
7271,Monthly,2024-06-10,4.99,False
64976,Monthly,2024-02-22,4.99,False
19455,Yearly,2024-02-19,49.99,False
32444,Monthly,2024-01-02,4.99,False
38907,Yearly,2024-02-03,49.99,True
79407,Monthly,2024-05-24,4.99,True
46743,Monthly,2024-06-16,4.99,True
87914,Monthly,2024-04-11,4.99,False
61786,Yearly,2024-02-07,49.99,False
59591,Monthly,2024-01-14,4.99,False
98262,Monthly,2024-02-02,4.99,False
40663,Monthly,2024-04-02,4.99,False
13857,Monthly,2024-04-28,4.99,False
17798,Monthly,2024-06-18,4.99,False
84317,Monthly,2024-01-29,4.99,True
51361,Monthly,2024-01-17,4.99,False
47930,Monthly,2024-06-20,4.99,True
60625,Yearly,2024-03-29,49.99,True
56328,Yearly,2024-01-27,49.99,False
45641,Yearly,2024-05-05,49.99,False
34035,Monthly,2024-01-22,4.99,False
81786,Monthly,2024-04-09,4.99,False
69930,Monthly,2024-05-23,4.99,False
44866,Monthly,2024-06-10,4.99,True
66104,Monthly,2024-02-01,4.99,False
63253,Yearly,2024-01-03,49.99,False
36857,Monthly,2024-05-17,4.99,False
20552,Monthly,2024-02-11,4.99,True
36304,Monthly,2024-05-02,4.99,True
54492,Yearly,2024-02-21,49.99,True
8605,Monthly,2024-06-03,4.99,False
13461,Monthly,2024-03-04,4.99,True
39272,Monthly,2024-04-09,4.99,False
4924,Monthly,2024-06-03,4.99,False
30436,Monthly,2024-01-02,4.99,False
82190,Monthly,2024-06-25,4.99,True
91235,Yearly,2024-03-19,49.99,False
71140,Monthly,2024-05-31,4.99,True
6655,Monthly,2024-04-10,4.99,False
21818,Monthly,2024-01-10,4.99,True
65810,Monthly,2024-05-08,4.99,False
2206,Monthly,2024-02-27,4.99,False
85250,Monthly,2024-01-24,4.99,False
90835,Monthly,2024-01-27,4.99,False
98868,Monthly,2024-03-25,4.99,False
44796,Monthly,2024-05-11,4.99,False
5014,Monthly,2024-05-27,4.99,False
67495,Yearly,2024-03-09,49.99,False
13979,Yearly,2024-05-16,49.99,False
50431,Monthly,2024-01-23,4.99,True
18059,Monthly,2024-01-21,4.99,False
55040,Monthly,2024-05-28,4.99,False
66004,Monthly,2024-05-21,4.99,True
55316,Monthly,2024-02-18,4.99,False
62519,Yearly,2024-02-16,49.99,False
22687,Monthly,2024-01-25,4.99,True
69660,Monthly,2024-05-13,4.99,False
63431,Yearly,2024-03-09,49.99,False
28369,Monthly,2024-01-25,4.99,False
85714,Monthly,2024-02-11,4.99,False
32356,Monthly,2024-04-07,4.99,False
38453,Monthly,2024-04-05,4.99,False
42363,Monthly,2024-02-23,4.99,True
35304,Monthly,2024-04-17,4.99,True
84892,Monthly,2024-04-03,4.99,False
70787,Yearly,2024-05-17,49.99,True
62396,Monthly,2024-02-15,4.99,True
80456,Yearly,2024-06-01,49.99,False
95170,Monthly,2024-05-31,4.99,False
43479,Monthly,2024-03-05,4.99,False
7545,Monthly,2024-04-03,4.99,False
30911,Yearly,2024-02-02,49.99,False
85611,Monthly,2024-01-26,4.99,False
60913,Monthly,2024-05-14,4.99,False
13207,Yearly,2024-02-02,49.99,True
40141,Monthly,2024-04-01,4.99,False
65166,Monthly,2024-06-02,4.99,False
78325,Monthly,2024-06-25,4.99,False
4220,Yearly,2024-05-14,49.99,True
48231,Monthly,2024-04-13,4.99,False
74371,Monthly,2024-05-02,4.99,False
83485,Yearly,2024-05-06,49.99,False
47777,Monthly,2024-05-24,4.99,False
89434,Monthly,2024-04-28,4.99,False
4599,Yearly,2024-05-27,49.99,False
29341,Monthly,2024-02-13,4.99,True
1725,Monthly,2024-06-17,4.99,True
53116,Monthly,2024-01-23,4.99,False
24194,Yearly,2024-04-16,49.99,False
69509,Yearly,2024-05-12,49.99,True
80919,Yearly,2024-04-14,49.99,True
53166,Yearly,2024-06-04,49.99,True
93396,Yearly,2024-02-15,49.99,False
8066,Monthly,2024-06-26,4.99,False
41009,Monthly,2024-01-10,4.99,False
75596,Monthly,2024-03-28,4.99,False
40411,Monthly,2024-06-30,4.99,False
9640,Monthly,2024-02-02,4.99,False
98570,Yearly,2024-01-27,49.99,False
63227,Monthly,2024-06-15,4.99,True
89294,Monthly,2024-05-14,4.99,False
99456,Yearly,2024-04-13,49.99,False
78883,Monthly,2024-01-03,4.99,False
42576,Monthly,2024-03-04,4.99,False
74165,Yearly,2024-04-15,49.99,True
5426,Monthly,2024-04-27,4.99,False
90508,Monthly,2024-03-13,4.99,False
58399,Monthly,2024-05-18,4.99,True
65907,Monthly,2024-01-22,4.99,False
83224,Yearly,2024-06-29,49.99,True
75166,Yearly,2024-02-05,49.99,False
79355,Monthly,2024-02-23,4.99,True
53669,Monthly,2024-05-16,4.99,False
76498,Yearly,2024-02-27,49.99,False
38224,Monthly,2024-03-26,4.99,False
21770,Monthly,2024-05-24,4.99,False
95719,Monthly,2024-06-05,4.99,False
405,Monthly,2024-02-22,4.99,True
45159,Monthly,2024-04-06,4.99,False
77018,Monthly,2024-01-12,4.99,True
74189,Yearly,2024-02-29,49.99,True
20637,Monthly,2024-06-05,4.99,False
27630,Monthly,2024-05-30,4.99,True
89335,Monthly,2024-05-19,4.99,True
30174,Monthly,2024-01-02,4.99,False
9641,Yearly,2024-03-23,49.99,False
72784,Monthly,2024-02-24,4.99,False
52368,Yearly,2024-06-28,49.99,False
56456,Yearly,2024-04-11,49.99,False
17192,Yearly,2024-01-24,49.99,True
41316,Monthly,2024-02-27,4.99,False
46851,Monthly,2024-01-24,4.99,False
95821,Monthly,2024-06-14,4.99,False
