user_id,cohort_month
43711,2024-04
43712,2024-03
43713,2024-02
43714,2024-06
43715,2024-02
43716,2024-03
43717,2024-04
43718,2024-03
43719,2024-02
43720,2024-01
43721,2024-03
43722,2024-06
43723,2024-02
43724,2024-06
43725,2024-05
43726,2024-06
43727,2024-01
43728,2024-03
43729,2024-04
43730,2024-03
43731,2024-04
43732,2024-01
43733,2024-04
43734,2024-05
43735,2024-03
43736,2024-03
43737,2024-02
43738,2024-06
43739,2024-04
43740,2024-03
43741,2024-02
43742,2024-05
43743,2024-06
43744,2024-01
43745,2024-01
43746,2024-05
43747,2024-02
43748,2024-04
43749,2024-03
43750,2024-04
43751,2024-03
43752,2024-06
43753,2024-05
43754,2024-01
43755,2024-05
43756,2024-02
43757,2024-05
43758,2024-04
43759,2024-02
43760,2024-05
43761,2024-03
43762,2024-06
43763,2024-05
43764,2024-04
43765,2024-05
43766,2024-02
43767,2024-05
43768,2024-04
43769,2024-06
43770,2024-04
43771,2024-04
43772,2024-04
43773,2024-02
43774,2024-05
43775,2024-01
43776,2024-01
43777,2024-05
43778,2024-02
43779,2024-02
43780,2024-06
43781,2024-05
43782,2024-05
43783,2024-06
43784,2024-04
43785,2024-02
43786,2024-05
43787,2024-06
43788,2024-03
43789,2024-01
43790,2024-03
43791,2024-03
43792,2024-05
43793,2024-01
43794,2024-06
43795,2024-06
43796,2024-03
43797,2024-05
43798,2024-01
43799,2024-01
43800,2024-05
43801,2024-02
43802,2024-05
43803,2024-01
43804,2024-01
43805,2024-06
43806,2024-04
43807,2024-04
43808,2024-05
43809,2024-02
43810,2024-01
43811,2024-03
43812,2024-04
43813,2024-02
43814,2024-04
43815,2024-02
43816,2024-05
43817,2024-03
43818,2024-04
43819,2024-02
43820,2024-03
43821,2024-06
43822,2024-03
43823,2024-02
43824,2024-06
43825,2024-06
43826,2024-03
43827,2024-01
43828,2024-01
43829,2024-04
43830,2024-03
43831,2024-06
43832,2024-02
43833,2024-01
43834,2024-05
43835,2024-03
43836,2024-01
43837,2024-05
43838,2024-06
43839,2024-01
43840,2024-01
43841,2024-01
43842,2024-04
43843,2024-05
43844,2024-01
43845,2024-02
43846,2024-02
43847,2024-02
43848,2024-03
43849,2024-02
43850,2024-04
43851,2024-06
43852,2024-05
43853,2024-01
43854,2024-03
43855,2024-04
43856,2024-06
43857,2024-05
43858,2024-06
43859,2024-04
43860,2024-06
43861,2024-06
43862,2024-05
43863,2024-01
43864,2024-02
43865,2024-04
43866,2024-06
43867,2024-01
43868,2024-02
43869,2024-06
43870,2024-05
43871,2024-01
43872,2024-01
43873,2024-03
43874,2024-06
43875,2024-06
43876,2024-02
43877,2024-01
43878,2024-01
43879,2024-01
43880,2024-03
43881,2024-04
43882,2024-05
43883,2024-04
43884,2024-02
43885,2024-02
43886,2024-06
43887,2024-05
43888,2024-06
43889,2024-05
43890,2024-01
43891,2024-06
43892,2024-05
43893,2024-06
43894,2024-05
43895,2024-05
43896,2024-06
43897,2024-05
43898,2024-04
43899,2024-01
43900,2024-06
43901,2024-04
43902,2024-01
43903,2024-01
43904,2024-05
43905,2024-03
43906,2024-04
43907,2024-01
43908,2024-04
43909,2024-03
43910,2024-03
43911,2024-05
43912,2024-05
43913,2024-04
43914,2024-03
43915,2024-02
43916,2024-01
43917,2024-06
43918,2024-02
43919,2024-01
43920,2024-01
43921,2024-04
43922,2024-03
43923,2024-06
43924,2024-03
43925,2024-06
43926,2024-06
43927,2024-05
43928,2024-05
43929,2024-03
43930,2024-03
43931,2024-02
43932,2024-06
43933,2024-06
43934,2024-05
43935,2024-01
43936,2024-02
43937,2024-01
43938,2024-02
43939,2024-05
43940,2024-02
43941,2024-01
43942,2024-02
43943,2024-04
43944,2024-03
43945,2024-06
43946,2024-03
43947,2024-03
43948,2024-02
43949,2024-05
43950,2024-05
43951,2024-03
43952,2024-06
43953,2024-01
43954,2024-01
43955,2024-01
43956,2024-05
43957,2024-04
43958,2024-02
43959,2024-03
43960,2024-04
43961,2024-01
43962,2024-03
43963,2024-05
43964,2024-02
43965,2024-01
43966,2024-02
43967,2024-05
43968,2024-06
43969,2024-06
43970,2024-02
43971,2024-02
43972,2024-05
43973,2024-06
43974,2024-03
43975,2024-06
43976,2024-04
43977,2024-04
43978,2024-02
43979,2024-03
43980,2024-01
43981,2024-02
43982,2024-06
43983,2024-02
43984,2024-02
43985,2024-05
43986,2024-01
43987,2024-03
43988,2024-03
43989,2024-04
43990,2024-03
43991,2024-06
43992,2024-06
43993,2024-05
43994,2024-05
43995,2024-04
43996,2024-01
43997,2024-01
43998,2024-05
43999,2024-06
44000,2024-05
44001,2024-04
44002,2024-04
44003,2024-03
44004,2024-06
44005,2024-04
44006,2024-05
44007,2024-05
44008,2024-06
44009,2024-06
44010,2024-03
44011,2024-03
44012,2024-04
44013,2024-03
44014,2024-04
44015,2024-06
44016,2024-01
44017,2024-01
44018,2024-03
44019,2024-02
44020,2024-03
44021,2024-02
44022,2024-03
44023,2024-04
44024,2024-04
44025,2024-02
44026,2024-04
44027,2024-05
44028,2024-01
44029,2024-03
44030,2024-03
44031,2024-03
44032,2024-05
44033,2024-03
44034,2024-05
44035,2024-04
44036,2024-03
44037,2024-04
44038,2024-01
44039,2024-06
44040,2024-01
44041,2024-04
44042,2024-06
44043,2024-02
44044,2024-02
44045,2024-06
44046,2024-04
44047,2024-01
44048,2024-03
44049,2024-04
44050,2024-03
44051,2024-06
44052,2024-06
44053,2024-06
44054,2024-04
44055,2024-06
44056,2024-05
44057,2024-04
44058,2024-01
44059,2024-06
44060,2024-01
44061,2024-01
44062,2024-03
44063,2024-06
44064,2024-06
44065,2024-05
44066,2024-04
44067,2024-03
44068,2024-06
44069,2024-06
44070,2024-01
44071,2024-03
44072,2024-06
44073,2024-04
44074,2024-06
44075,2024-03
44076,2024-01
44077,2024-05
44078,2024-02
44079,2024-01
44080,2024-04
44081,2024-05
44082,2024-04
44083,2024-06
44084,2024-01
44085,2024-03
44086,2024-03
44087,2024-04
44088,2024-06
44089,2024-03
44090,2024-02
44091,2024-04
44092,2024-04
44093,2024-01
44094,2024-05
44095,2024-05
44096,2024-02
44097,2024-06
44098,2024-04
44099,2024-04
44100,2024-04
44101,2024-03
44102,2024-01
44103,2024-05
44104,2024-05
44105,2024-01
44106,2024-03
44107,2024-04
44108,2024-01
44109,2024-02
44110,2024-04
44111,2024-03
44112,2024-02
44113,2024-01
44114,2024-05
44115,2024-06
44116,2024-01
44117,2024-06
44118,2024-03
44119,2024-05
44120,2024-04
44121,2024-06
44122,2024-04
44123,2024-05
44124,2024-03
44125,2024-04
44126,2024-05
44127,2024-02
44128,2024-04
44129,2024-04
44130,2024-04
44131,2024-02
44132,2024-05
44133,2024-05
44134,2024-02
44135,2024-05
44136,2024-03
44137,2024-04
44138,2024-04
44139,2024-01
44140,2024-01
44141,2024-05
44142,2024-05
44143,2024-04
44144,2024-01
44145,2024-05
44146,2024-05
44147,2024-03
44148,2024-02
44149,2024-04
44150,2024-01
44151,2024-04
44152,2024-02
44153,2024-05
44154,2024-01
44155,2024-04
44156,2024-05
44157,2024-04
44158,2024-01
44159,2024-02
44160,2024-03
44161,2024-04
44162,2024-03
44163,2024-02
44164,2024-06
44165,2024-06
44166,2024-01
44167,2024-06
44168,2024-04
44169,2024-01
44170,2024-01
44171,2024-06
44172,2024-04
44173,2024-06
44174,2024-04
44175,2024-02
44176,2024-02
44177,2024-05
44178,2024-05
44179,2024-02
44180,2024-03
44181,2024-01
44182,2024-02
44183,2024-05
44184,2024-05
44185,2024-05
44186,2024-06
44187,2024-01
44188,2024-04
44189,2024-02
44190,2024-01
44191,2024-03
44192,2024-01
44193,2024-01
44194,2024-02
44195,2024-06
44196,2024-04
44197,2024-04
44198,2024-06
44199,2024-01
44200,2024-04
44201,2024-06
44202,2024-01
44203,2024-05
44204,2024-06
44205,2024-06
44206,2024-03
44207,2024-05
44208,2024-03
44209,2024-01
44210,2024-01
44211,2024-05
44212,2024-02
44213,2024-06
44214,2024-05
44215,2024-02
44216,2024-05
44217,2024-05
44218,2024-03
44219,2024-06
44220,2024-02
44221,2024-06
44222,2024-03
44223,2024-06
44224,2024-06
44225,2024-02
44226,2024-02
44227,2024-05
44228,2024-05
44229,2024-01
44230,2024-05
44231,2024-01
44232,2024-06
44233,2024-01
44234,2024-05
44235,2024-06
44236,2024-06
44237,2024-05
44238,2024-02
44239,2024-03
44240,2024-06
44241,2024-01
44242,2024-04
44243,2024-06
44244,2024-01
44245,2024-03
44246,2024-01
44247,2024-02
44248,2024-02
44249,2024-05
44250,2024-05
44251,2024-03
44252,2024-06
44253,2024-04
44254,2024-06
44255,2024-03
44256,2024-04
44257,2024-06
44258,2024-06
44259,2024-03
44260,2024-02
44261,2024-01
44262,2024-01
44263,2024-03
44264,2024-02
44265,2024-06
44266,2024-01
44267,2024-03
44268,2024-02
44269,2024-02
44270,2024-04
44271,2024-05
44272,2024-05
44273,2024-01
44274,2024-01
44275,2024-05
44276,2024-05
44277,2024-02
44278,2024-04
44279,2024-02
44280,2024-02
44281,2024-01
44282,2024-02
44283,2024-06
44284,2024-04
44285,2024-01
44286,2024-02
44287,2024-06
44288,2024-02
44289,2024-01
44290,2024-03
44291,2024-04
44292,2024-05
44293,2024-06
44294,2024-03
44295,2024-06
44296,2024-01
44297,2024-04
44298,2024-01
44299,2024-05
44300,2024-03
44301,2024-01
44302,2024-03
44303,2024-05
44304,2024-06
44305,2024-01
44306,2024-04
44307,2024-04
44308,2024-02
44309,2024-03
44310,2024-02
44311,2024-03
44312,2024-03
44313,2024-02
44314,2024-01
44315,2024-01
44316,2024-01
44317,2024-05
44318,2024-06
44319,2024-06
44320,2024-03
44321,2024-04
44322,2024-04
44323,2024-06
44324,2024-06
44325,2024-05
44326,2024-02
44327,2024-01
44328,2024-02
44329,2024-05
44330,2024-03
44331,2024-06
44332,2024-03
44333,2024-04
44334,2024-01
44335,2024-01
44336,2024-01
44337,2024-05
44338,2024-04
44339,2024-04
44340,2024-01
44341,2024-04
44342,2024-05
44343,2024-05
44344,2024-01
44345,2024-01
44346,2024-01
44347,2024-06
44348,2024-06
44349,2024-04
44350,2024-05
44351,2024-04
44352,2024-04
44353,2024-02
44354,2024-01
44355,2024-04
44356,2024-05
44357,2024-03
44358,2024-05
44359,2024-06
44360,2024-02
44361,2024-03
44362,2024-01
44363,2024-02
44364,2024-05
44365,2024-06
44366,2024-05
44367,2024-03
44368,2024-06
44369,2024-03
44370,2024-02
44371,2024-03
44372,2024-01
44373,2024-03
44374,2024-01
44375,2024-05
44376,2024-02
44377,2024-05
44378,2024-01
44379,2024-03
44380,2024-06
44381,2024-02
44382,2024-01
44383,2024-02
44384,2024-06
44385,2024-03
44386,2024-06
44387,2024-01
44388,2024-01
44389,2024-01
44390,2024-05
44391,2024-01
44392,2024-03
44393,2024-04
44394,2024-01
44395,2024-06
44396,2024-03
44397,2024-06
44398,2024-02
44399,2024-06
44400,2024-03
44401,2024-01
44402,2024-06
44403,2024-05
44404,2024-03
44405,2024-06
44406,2024-05
44407,2024-03
44408,2024-05
44409,2024-02
44410,2024-02
44411,2024-04
44412,2024-05
44413,2024-03
44414,2024-04
44415,2024-03
44416,2024-04
44417,2024-05
44418,2024-04
44419,2024-02
44420,2024-04
44421,2024-05
44422,2024-06
44423,2024-05
44424,2024-06
44425,2024-06
44426,2024-05
44427,2024-04
44428,2024-03
44429,2024-04
44430,2024-04
44431,2024-03
44432,2024-01
44433,2024-03
44434,2024-02
44435,2024-04
44436,2024-05
44437,2024-04
44438,2024-04
44439,2024-05
44440,2024-03
44441,2024-01
44442,2024-06
44443,2024-04
44444,2024-04
44445,2024-01
44446,2024-04
44447,2024-02
44448,2024-06
44449,2024-03
44450,2024-01
44451,2024-05
44452,2024-05
44453,2024-02
44454,2024-04
44455,2024-01
44456,2024-02
44457,2024-05
44458,2024-03
44459,2024-01
44460,2024-05
44461,2024-05
44462,2024-05
44463,2024-06
44464,2024-02
44465,2024-05
44466,2024-03
44467,2024-02
44468,2024-01
44469,2024-06
44470,2024-04
44471,2024-02
44472,2024-02
44473,2024-02
44474,2024-04
44475,2024-03
44476,2024-05
44477,2024-05
44478,2024-06
44479,2024-04
44480,2024-06
44481,2024-06
44482,2024-02
44483,2024-02
44484,2024-04
44485,2024-04
44486,2024-04
44487,2024-03
44488,2024-03
44489,2024-04
44490,2024-05
44491,2024-06
44492,2024-06
44493,2024-01
44494,2024-02
44495,2024-06
44496,2024-01
44497,2024-06
44498,2024-05
44499,2024-03
44500,2024-06
44501,2024-01
44502,2024-02
44503,2024-04
44504,2024-03
44505,2024-04
44506,2024-04
44507,2024-05
44508,2024-05
44509,2024-06
44510,2024-04
44511,2024-01
44512,2024-05
44513,2024-04
44514,2024-01
44515,2024-01
44516,2024-02
44517,2024-02
44518,2024-02
44519,2024-02
44520,2024-06
44521,2024-02
44522,2024-02
44523,2024-02
44524,2024-03
44525,2024-01
44526,2024-02
44527,2024-01
44528,2024-04
44529,2024-06
44530,2024-06
44531,2024-05
44532,2024-04
44533,2024-06
44534,2024-05
44535,2024-06
44536,2024-06
44537,2024-05
44538,2024-03
44539,2024-02
44540,2024-02
44541,2024-04
44542,2024-05
44543,2024-06
44544,2024-06
44545,2024-03
44546,2024-05
44547,2024-03
44548,2024-05
44549,2024-04
44550,2024-04
44551,2024-03
44552,2024-02
44553,2024-01
44554,2024-04
44555,2024-04
44556,2024-06
44557,2024-06
44558,2024-05
44559,2024-04
44560,2024-03
44561,2024-02
44562,2024-05
44563,2024-04
44564,2024-04
44565,2024-02
44566,2024-05
44567,2024-06
44568,2024-01
44569,2024-03
44570,2024-02
44571,2024-04
44572,2024-01
44573,2024-06
44574,2024-02
44575,2024-06
44576,2024-05
44577,2024-06
44578,2024-01
44579,2024-04
44580,2024-05
44581,2024-03
44582,2024-01
44583,2024-04
44584,2024-04
44585,2024-03
44586,2024-01
44587,2024-01
44588,2024-02
44589,2024-05
44590,2024-06
44591,2024-05
44592,2024-04
44593,2024-04
44594,2024-04
44595,2024-03
44596,2024-03
44597,2024-03
44598,2024-04
44599,2024-05
44600,2024-06
44601,2024-04
44602,2024-06
44603,2024-02
44604,2024-02
44605,2024-03
44606,2024-06
44607,2024-05
44608,2024-03
44609,2024-06
44610,2024-02
44611,2024-02
44612,2024-01
44613,2024-01
44614,2024-02
44615,2024-06
44616,2024-01
44617,2024-05
44618,2024-04
44619,2024-01
44620,2024-01
44621,2024-01
44622,2024-02
44623,2024-01
44624,2024-05
44625,2024-02
44626,2024-06
44627,2024-05
44628,2024-06
44629,2024-03
44630,2024-01
44631,2024-03
44632,2024-03
44633,2024-02
44634,2024-03
44635,2024-05
44636,2024-04
44637,2024-03
44638,2024-04
44639,2024-03
44640,2024-04
44641,2024-02
44642,2024-01
44643,2024-05
44644,2024-06
44645,2024-05
44646,2024-06
44647,2024-06
44648,2024-02
44649,2024-03
44650,2024-06
44651,2024-06
44652,2024-02
44653,2024-03
44654,2024-01
44655,2024-02
44656,2024-01
44657,2024-02
44658,2024-05
44659,2024-03
44660,2024-03
44661,2024-03
44662,2024-02
44663,2024-01
44664,2024-06
44665,2024-04
44666,2024-01
44667,2024-04
44668,2024-03
44669,2024-04
44670,2024-06
44671,2024-03
44672,2024-01
44673,2024-05
44674,2024-03
44675,2024-05
44676,2024-03
44677,2024-06
44678,2024-02
44679,2024-02
44680,2024-04
44681,2024-02
44682,2024-06
44683,2024-06
44684,2024-02
44685,2024-02
44686,2024-06
44687,2024-06
44688,2024-01
44689,2024-02
44690,2024-05
44691,2024-03
44692,2024-04
44693,2024-04
44694,2024-03
44695,2024-04
44696,2024-05
44697,2024-03
44698,2024-05
44699,2024-03
44700,2024-03
44701,2024-03
44702,2024-02
44703,2024-02
44704,2024-06
44705,2024-05
44706,2024-04
44707,2024-03
44708,2024-05
44709,2024-06
44710,2024-04
44711,2024-05
44712,2024-01
44713,2024-05
44714,2024-03
44715,2024-02
44716,2024-01
44717,2024-06
44718,2024-05
44719,2024-04
44720,2024-01
44721,2024-01
44722,2024-03
44723,2024-03
44724,2024-02
44725,2024-05
44726,2024-02
44727,2024-05
44728,2024-02
44729,2024-03
44730,2024-05
44731,2024-04
44732,2024-01
44733,2024-05
44734,2024-06
44735,2024-04
44736,2024-03
44737,2024-05
44738,2024-03
44739,2024-01
44740,2024-03
44741,2024-03
44742,2024-03
44743,2024-01
44744,2024-02
44745,2024-05
44746,2024-04
44747,2024-01
44748,2024-03
44749,2024-05
44750,2024-02
44751,2024-01
44752,2024-03
44753,2024-03
44754,2024-04
44755,2024-02
44756,2024-05
44757,2024-01
44758,2024-04
44759,2024-04
44760,2024-05
44761,2024-03
44762,2024-06
44763,2024-05
44764,2024-05
44765,2024-02
44766,2024-04
44767,2024-03
44768,2024-04
44769,2024-04
44770,2024-04
44771,2024-06
44772,2024-06
44773,2024-06
44774,2024-04
44775,2024-01
44776,2024-04
44777,2024-06
44778,2024-03
44779,2024-03
44780,2024-06
44781,2024-01
44782,2024-01
44783,2024-05
44784,2024-06
44785,2024-04
44786,2024-06
44787,2024-05
44788,2024-01
44789,2024-04
44790,2024-01
44791,2024-02
44792,2024-03
44793,2024-01
44794,2024-01
44795,2024-04
44796,2024-01
44797,2024-03
44798,2024-01
44799,2024-02
44800,2024-02
44801,2024-01
44802,2024-04
44803,2024-06
44804,2024-02
44805,2024-01
44806,2024-02
44807,2024-01
44808,2024-03
44809,2024-04
44810,2024-04
44811,2024-06
44812,2024-01
44813,2024-06
44814,2024-06
44815,2024-04
44816,2024-03
44817,2024-01
44818,2024-05
44819,2024-05
44820,2024-02
44821,2024-05
44822,2024-06
44823,2024-03
44824,2024-02
44825,2024-04
44826,2024-03
44827,2024-01
44828,2024-04
44829,2024-02
44830,2024-03
44831,2024-01
44832,2024-01
44833,2024-04
44834,2024-06
44835,2024-03
44836,2024-04
44837,2024-03
44838,2024-01
44839,2024-01
44840,2024-04
44841,2024-03
44842,2024-03
44843,2024-04
44844,2024-06
44845,2024-02
44846,2024-01
44847,2024-02
44848,2024-04
44849,2024-03
44850,2024-06
44851,2024-04
44852,2024-02
44853,2024-02
44854,2024-02
44855,2024-05
44856,2024-04
44857,2024-05
44858,2024-06
44859,2024-05
44860,2024-01
44861,2024-03
44862,2024-02
44863,2024-02
44864,2024-05
44865,2024-06
44866,2024-06
44867,2024-06
44868,2024-02
44869,2024-04
44870,2024-01
44871,2024-04
44872,2024-04
44873,2024-01
44874,2024-01
44875,2024-02
44876,2024-06
44877,2024-01
44878,2024-06
44879,2024-06
44880,2024-02
44881,2024-01
44882,2024-01
44883,2024-04
44884,2024-01
44885,2024-04
44886,2024-05
44887,2024-05
44888,2024-01
44889,2024-06
44890,2024-03
44891,2024-04
44892,2024-01
44893,2024-01
44894,2024-01
44895,2024-05
44896,2024-01
44897,2024-02
44898,2024-03
44899,2024-02
44900,2024-05
44901,2024-05
44902,2024-01
44903,2024-02
44904,2024-01
44905,2024-03
44906,2024-04
44907,2024-04
44908,2024-04
44909,2024-06
44910,2024-04
44911,2024-06
44912,2024-06
44913,2024-01
44914,2024-02
44915,2024-05
44916,2024-03
44917,2024-06
44918,2024-05
44919,2024-04
44920,2024-02
44921,2024-04
44922,2024-04
44923,2024-02
44924,2024-01
44925,2024-04
44926,2024-01
44927,2024-04
44928,2024-02
44929,2024-05
44930,2024-06
44931,2024-04
44932,2024-01
44933,2024-01
44934,2024-03
44935,2024-06
44936,2024-03
44937,2024-02
44938,2024-06
44939,2024-05
44940,2024-05
44941,2024-03
44942,2024-01
44943,2024-06
44944,2024-05
44945,2024-04
44946,2024-06
44947,2024-05
44948,2024-05
44949,2024-05
44950,2024-05
44951,2024-04
44952,2024-05
44953,2024-04
44954,2024-04
44955,2024-01
44956,2024-03
44957,2024-05
44958,2024-01
44959,2024-01
44960,2024-01
44961,2024-05
44962,2024-01
44963,2024-04
44964,2024-01
44965,2024-02
44966,2024-01
44967,2024-04
44968,2024-06
44969,2024-01
44970,2024-06
44971,2024-05
44972,2024-03
44973,2024-06
44974,2024-01
44975,2024-04
44976,2024-01
44977,2024-05
44978,2024-06
44979,2024-02
44980,2024-03
44981,2024-01
44982,2024-03
44983,2024-01
44984,2024-06
44985,2024-04
44986,2024-02
44987,2024-03
44988,2024-05
44989,2024-05
44990,2024-05
44991,2024-03
44992,2024-04
44993,2024-04
44994,2024-01
44995,2024-05
44996,2024-02
44997,2024-05
44998,2024-04
44999,2024-03
45000,2024-02
45001,2024-06
45002,2024-06
45003,2024-06
45004,2024-05
45005,2024-02
45006,2024-01
45007,2024-05
45008,2024-05
45009,2024-04
45010,2024-01
45011,2024-03
45012,2024-02
45013,2024-04
45014,2024-06
45015,2024-03
45016,2024-03
45017,2024-03
45018,2024-02
45019,2024-06
45020,2024-05
45021,2024-04
45022,2024-04
45023,2024-03
45024,2024-04
45025,2024-01
45026,2024-02
45027,2024-04
45028,2024-01
45029,2024-06
45030,2024-06
45031,2024-01
45032,2024-06
45033,2024-02
45034,2024-01
45035,2024-03
45036,2024-02
45037,2024-01
45038,2024-02
45039,2024-03
45040,2024-06
45041,2024-05
45042,2024-02
45043,2024-02
45044,2024-06
45045,2024-06
45046,2024-02
45047,2024-04
45048,2024-01
45049,2024-06
45050,2024-06
45051,2024-04
45052,2024-01
45053,2024-06
45054,2024-02
45055,2024-05
45056,2024-01
45057,2024-04
45058,2024-02
45059,2024-04
45060,2024-03
45061,2024-03
45062,2024-02
45063,2024-02
45064,2024-03
45065,2024-01
45066,2024-01
45067,2024-03
45068,2024-01
45069,2024-03
45070,2024-05
45071,2024-04
45072,2024-02
45073,2024-06
45074,2024-03
45075,2024-03
45076,2024-04
45077,2024-01
45078,2024-03
45079,2024-01
45080,2024-04
45081,2024-06
45082,2024-06
45083,2024-02
45084,2024-01
45085,2024-01
45086,2024-03
45087,2024-05
45088,2024-01
45089,2024-04
45090,2024-01
45091,2024-01
45092,2024-04
45093,2024-01
45094,2024-03
45095,2024-03
45096,2024-01
45097,2024-04
45098,2024-01
45099,2024-06
45100,2024-06
45101,2024-06
45102,2024-05
45103,2024-05
45104,2024-03
45105,2024-02
45106,2024-04
45107,2024-04
45108,2024-03
45109,2024-03
45110,2024-06
45111,2024-06
45112,2024-05
45113,2024-01
45114,2024-04
45115,2024-05
45116,2024-06
45117,2024-02
45118,2024-06
45119,2024-04
45120,2024-05
45121,2024-05
45122,2024-03
45123,2024-04
45124,2024-03
45125,2024-03
45126,2024-06
45127,2024-01
45128,2024-01
45129,2024-03
45130,2024-02
45131,2024-03
45132,2024-04
45133,2024-02
45134,2024-03
45135,2024-03
45136,2024-02
45137,2024-04
45138,2024-01
45139,2024-03
45140,2024-01
45141,2024-06
45142,2024-03
45143,2024-01
45144,2024-05
45145,2024-04
45146,2024-03
45147,2024-03
45148,2024-06
45149,2024-04
45150,2024-01
45151,2024-04
45152,2024-01
45153,2024-06
45154,2024-06
45155,2024-04
45156,2024-05
45157,2024-02
45158,2024-03
45159,2024-03
45160,2024-01
45161,2024-03
45162,2024-05
45163,2024-06
45164,2024-03
45165,2024-04
45166,2024-05
45167,2024-04
45168,2024-03
45169,2024-02
45170,2024-05
45171,2024-01
45172,2024-01
45173,2024-02
45174,2024-03
45175,2024-02
45176,2024-05
45177,2024-03
45178,2024-03
45179,2024-03
45180,2024-03
45181,2024-01
45182,2024-02
45183,2024-02
45184,2024-03
45185,2024-04
45186,2024-03
45187,2024-02
45188,2024-02
45189,2024-05
45190,2024-02
45191,2024-05
45192,2024-04
45193,2024-01
45194,2024-01
45195,2024-03
45196,2024-01
45197,2024-06
45198,2024-02
45199,2024-02
45200,2024-02
45201,2024-06
45202,2024-05
45203,2024-04
45204,2024-02
45205,2024-06
45206,2024-06
45207,2024-06
45208,2024-02
45209,2024-05
45210,2024-05
45211,2024-02
45212,2024-06
45213,2024-01
45214,2024-03
45215,2024-02
45216,2024-06
45217,2024-01
45218,2024-02
45219,2024-03
45220,2024-03
45221,2024-02
45222,2024-03
45223,2024-03
45224,2024-04
45225,2024-05
45226,2024-06
45227,2024-02
45228,2024-03
45229,2024-04
45230,2024-05
45231,2024-03
45232,2024-06
45233,2024-05
45234,2024-01
45235,2024-02
45236,2024-06
45237,2024-03
45238,2024-06
45239,2024-02
45240,2024-06
45241,2024-06
45242,2024-04
45243,2024-02
45244,2024-05
45245,2024-06
45246,2024-04
45247,2024-03
45248,2024-05
45249,2024-02
45250,2024-03
45251,2024-05
45252,2024-03
45253,2024-03
45254,2024-02
45255,2024-04
45256,2024-04
45257,2024-06
45258,2024-01
45259,2024-01
45260,2024-04
45261,2024-02
45262,2024-06
45263,2024-06
45264,2024-05
45265,2024-01
45266,2024-05
45267,2024-05
45268,2024-06
45269,2024-06
45270,2024-04
45271,2024-01
45272,2024-01
45273,2024-04
45274,2024-06
45275,2024-05
45276,2024-03
45277,2024-01
45278,2024-01
45279,2024-04
45280,2024-03
45281,2024-06
45282,2024-03
45283,2024-05
45284,2024-06
45285,2024-06
45286,2024-06
45287,2024-02
45288,2024-06
45289,2024-04
45290,2024-03
45291,2024-02
45292,2024-03
45293,2024-06
45294,2024-01
45295,2024-05
45296,2024-03
45297,2024-05
45298,2024-04
45299,2024-05
45300,2024-05
45301,2024-02
45302,2024-06
45303,2024-06
45304,2024-06
45305,2024-03
45306,2024-02
45307,2024-06
45308,2024-04
45309,2024-03
45310,2024-04
45311,2024-06
45312,2024-02
45313,2024-01
45314,2024-03
45315,2024-06
45316,2024-06
45317,2024-04
45318,2024-03
45319,2024-05
45320,2024-06
45321,2024-05
45322,2024-06
45323,2024-05
45324,2024-05
45325,2024-04
45326,2024-05
45327,2024-04
45328,2024-02
45329,2024-05
45330,2024-05
45331,2024-05
45332,2024-04
45333,2024-01
45334,2024-06
45335,2024-03
45336,2024-04
45337,2024-04
45338,2024-02
45339,2024-06
45340,2024-05
45341,2024-06
45342,2024-01
45343,2024-05
45344,2024-06
45345,2024-02
45346,2024-05
45347,2024-02
45348,2024-04
45349,2024-01
45350,2024-03
45351,2024-06
45352,2024-02
45353,2024-06
45354,2024-06
45355,2024-02
45356,2024-01
45357,2024-06
45358,2024-06
45359,2024-03
45360,2024-05
45361,2024-04
45362,2024-03
45363,2024-05
45364,2024-03
45365,2024-06
45366,2024-05
45367,2024-01
45368,2024-05
45369,2024-05
45370,2024-04
45371,2024-04
45372,2024-05
45373,2024-05
45374,2024-03
45375,2024-03
45376,2024-05
45377,2024-01
45378,2024-06
45379,2024-04
45380,2024-03
45381,2024-04
45382,2024-01
45383,2024-04
45384,2024-02
45385,2024-06
45386,2024-04
45387,2024-05
45388,2024-05
45389,2024-04
45390,2024-04
45391,2024-05
45392,2024-06
45393,2024-05
45394,2024-01
45395,2024-06
45396,2024-03
45397,2024-02
45398,2024-04
45399,2024-06
45400,2024-03
45401,2024-04
45402,2024-01
45403,2024-02
45404,2024-01
45405,2024-01
45406,2024-01
45407,2024-06
45408,2024-06
45409,2024-03
45410,2024-06
45411,2024-02
45412,2024-03
45413,2024-02
45414,2024-03
45415,2024-01
45416,2024-02
45417,2024-02
45418,2024-01
45419,2024-03
45420,2024-01
45421,2024-05
45422,2024-01
45423,2024-04
45424,2024-06
45425,2024-04
45426,2024-02
45427,2024-01
45428,2024-04
45429,2024-03
45430,2024-05
45431,2024-03
45432,2024-05
45433,2024-04
45434,2024-03
45435,2024-03
45436,2024-06
45437,2024-05
45438,2024-05
45439,2024-04
45440,2024-01
45441,2024-01
45442,2024-01
45443,2024-04
45444,2024-04
45445,2024-02
45446,2024-05
45447,2024-04
45448,2024-03
45449,2024-05
45450,2024-05
45451,2024-02
45452,2024-04
45453,2024-05
45454,2024-01
45455,2024-04
45456,2024-06
45457,2024-04
45458,2024-03
