user_id,registration_date,marketing_source,country,platform
45908,2024-04-27,Organic,DE,iOS
45909,2024-04-20,Facebook Ads,UK,iOS
45910,2024-04-13,Google Ads,UA,iOS
45911,2024-02-11,Google Ads,UA,Android
45912,2024-05-20,Google Ads,DE,Android
45913,2024-02-04,Facebook Ads,DE,iOS
45914,2024-04-27,Organic,US,Android
45915,2024-03-22,Influencer,UK,iOS
45916,2024-06-05,Influencer,US,iOS
45917,2024-02-09,Facebook Ads,UA,Android
45918,2024-06-21,Google Ads,US,iOS
45919,2024-06-17,Influencer,IN,iOS
45920,2024-03-08,Facebook Ads,US,Android
45921,2024-01-10,Facebook Ads,US,iOS
45922,2024-05-25,Google Ads,IN,iOS
45923,2024-03-12,Organic,DE,Android
45924,2024-02-29,Organic,UK,iOS
45925,2024-06-21,Organic,UA,Android
45926,2024-04-28,Facebook Ads,IN,Android
45927,2024-02-02,Google Ads,US,Android
45928,2024-01-28,Organic,UA,Android
45929,2024-03-24,Google Ads,US,iOS
45930,2024-02-27,Organic,IN,Android
45931,2024-01-28,Organic,UA,iOS
45932,2024-04-28,Facebook Ads,UK,iOS
45933,2024-03-19,Organic,DE,iOS
45934,2024-05-21,Facebook Ads,UK,Android
45935,2024-02-17,Google Ads,US,Android
45936,2024-02-10,Facebook Ads,UK,Android
45937,2024-05-28,Organic,UA,Android
45938,2024-01-16,Facebook Ads,DE,iOS
45939,2024-03-24,Organic,US,iOS
45940,2024-03-26,Organic,US,Android
45941,2024-02-03,Facebook Ads,US,iOS
45942,2024-01-13,Google Ads,US,Android
45943,2024-05-29,Organic,US,Android
45944,2024-03-25,Organic,DE,Android
45945,2024-03-31,Organic,UA,Android
45946,2024-04-26,Influencer,US,Android
45947,2024-03-24,Organic,UA,iOS
45948,2024-04-09,Facebook Ads,IN,Android
45949,2024-04-04,Facebook Ads,UA,Android
45950,2024-03-18,Organic,US,iOS
45951,2024-01-16,Organic,IN,iOS
45952,2024-03-23,Facebook Ads,US,Android
45953,2024-06-11,Google Ads,UA,iOS
45954,2024-02-29,Google Ads,UA,iOS
45955,2024-03-14,Google Ads,US,Android
45956,2024-05-05,Influencer,DE,Android
45957,2024-05-26,Organic,IN,iOS
45958,2024-06-05,Organic,IN,Android
45959,2024-06-24,Facebook Ads,DE,iOS
45960,2024-05-09,Organic,DE,Android
45961,2024-06-01,Facebook Ads,UA,iOS
45962,2024-05-29,Organic,US,iOS
45963,2024-05-03,Organic,UK,Android
45964,2024-05-09,Organic,IN,Android
45965,2024-02-10,Organic,US,Android
45966,2024-02-16,Organic,US,iOS
45967,2024-02-17,Organic,DE,iOS
45968,2024-06-11,Organic,US,iOS
45969,2024-03-18,Organic,US,Android
45970,2024-05-15,Influencer,US,Android
45971,2024-04-20,Organic,IN,Android
45972,2024-02-23,Google Ads,US,iOS
45973,2024-03-21,Organic,IN,Android
45974,2024-05-28,Organic,UK,iOS
45975,2024-02-16,Organic,IN,Android
45976,2024-01-31,Organic,US,iOS
45977,2024-03-04,Influencer,UK,iOS
45978,2024-02-03,Organic,UK,iOS
45979,2024-02-06,Google Ads,IN,Android
45980,2024-02-15,Organic,DE,iOS
45981,2024-01-14,Google Ads,DE,Android
45982,2024-06-01,Facebook Ads,US,iOS
45983,2024-03-26,Organic,IN,Android
45984,2024-04-10,Google Ads,UK,iOS
45985,2024-05-22,Organic,US,iOS
45986,2024-05-05,Facebook Ads,UK,Android
45987,2024-03-16,Organic,IN,Android
45988,2024-02-17,Organic,UK,iOS
45989,2024-05-07,Google Ads,IN,Android
45990,2024-02-05,Google Ads,UA,iOS
45991,2024-02-01,Organic,UK,iOS
45992,2024-05-21,Organic,UA,iOS
45993,2024-04-02,Google Ads,US,iOS
45994,2024-05-15,Organic,DE,Android
45995,2024-03-30,Organic,US,Android
45996,2024-01-02,Organic,UK,Android
45997,2024-05-24,Influencer,UA,iOS
45998,2024-05-19,Organic,DE,Android
45999,2024-02-19,Facebook Ads,UA,Android
46000,2024-04-10,Facebook Ads,UK,Android
46001,2024-06-23,Facebook Ads,US,Android
46002,2024-06-07,Facebook Ads,DE,iOS
46003,2024-01-09,Facebook Ads,UA,Android
46004,2024-01-08,Organic,IN,iOS
46005,2024-04-18,Organic,UK,iOS
46006,2024-05-27,Google Ads,UA,iOS
46007,2024-06-01,Google Ads,DE,Android
46008,2024-04-10,Organic,IN,iOS
46009,2024-01-29,Organic,UK,Android
46010,2024-06-10,Organic,UK,iOS
46011,2024-01-29,Organic,DE,iOS
46012,2024-02-29,Influencer,UA,iOS
46013,2024-06-20,Organic,US,Android
46014,2024-06-30,Google Ads,IN,iOS
46015,2024-05-29,Facebook Ads,US,Android
46016,2024-05-11,Organic,UA,Android
46017,2024-03-08,Google Ads,UK,Android
46018,2024-04-22,Influencer,US,Android
46019,2024-05-11,Influencer,UK,iOS
46020,2024-04-18,Organic,DE,iOS
46021,2024-03-04,Influencer,US,Android
46022,2024-03-28,Facebook Ads,IN,Android
46023,2024-05-14,Organic,IN,iOS
46024,2024-06-30,Organic,IN,iOS
46025,2024-03-28,Google Ads,UK,iOS
46026,2024-05-27,Facebook Ads,UA,iOS
46027,2024-04-22,Google Ads,UA,iOS
46028,2024-04-30,Google Ads,UK,Android
46029,2024-03-15,Google Ads,UA,iOS
46030,2024-01-05,Google Ads,DE,Android
46031,2024-03-11,Organic,UA,Android
46032,2024-04-08,Google Ads,IN,iOS
46033,2024-02-04,Influencer,IN,Android
46034,2024-01-20,Influencer,UA,Android
46035,2024-01-08,Influencer,IN,iOS
46036,2024-03-17,Organic,UA,Android
46037,2024-05-24,Facebook Ads,US,Android
46038,2024-06-09,Google Ads,IN,Android
46039,2024-06-30,Google Ads,UK,iOS
46040,2024-04-06,Google Ads,DE,Android
46041,2024-06-30,Google Ads,US,iOS
46042,2024-06-14,Organic,UK,Android
46043,2024-04-03,Facebook Ads,UA,Android
46044,2024-06-05,Facebook Ads,DE,iOS
46045,2024-01-25,Organic,US,iOS
46046,2024-05-25,Organic,IN,Android
46047,2024-06-04,Google Ads,UA,iOS
46048,2024-03-17,Organic,IN,Android
46049,2024-01-14,Organic,IN,Android
46050,2024-06-24,Facebook Ads,UK,iOS
46051,2024-01-23,Google Ads,IN,iOS
46052,2024-03-23,Organic,UK,Android
46053,2024-06-18,Facebook Ads,UK,Android
46054,2024-06-19,Facebook Ads,DE,Android
46055,2024-06-02,Google Ads,IN,iOS
46056,2024-06-05,Organic,UK,Android
46057,2024-03-11,Google Ads,IN,Android
46058,2024-04-06,Facebook Ads,UK,iOS
46059,2024-03-23,Google Ads,US,Android
46060,2024-05-15,Organic,UA,Android
46061,2024-04-12,Facebook Ads,UA,Android
46062,2024-05-08,Google Ads,DE,Android
46063,2024-05-12,Facebook Ads,DE,iOS
46064,2024-03-02,Organic,US,iOS
46065,2024-04-25,Organic,UK,Android
46066,2024-01-14,Influencer,IN,Android
46067,2024-01-08,Facebook Ads,UA,Android
46068,2024-03-01,Organic,DE,iOS
46069,2024-01-14,Organic,IN,iOS
46070,2024-06-01,Influencer,IN,iOS
46071,2024-03-03,Influencer,IN,Android
46072,2024-02-20,Organic,DE,Android
46073,2024-06-25,Influencer,UA,iOS
46074,2024-03-08,Google Ads,UA,iOS
46075,2024-05-15,Facebook Ads,US,iOS
46076,2024-05-13,Google Ads,UK,Android
46077,2024-01-10,Organic,UA,iOS
46078,2024-06-26,Google Ads,UA,Android
46079,2024-03-29,Organic,DE,iOS
46080,2024-01-16,Google Ads,UK,iOS
46081,2024-02-24,Organic,US,Android
46082,2024-02-07,Organic,UK,iOS
46083,2024-06-09,Organic,UK,Android
46084,2024-05-25,Organic,DE,Android
46085,2024-05-03,Organic,US,iOS
46086,2024-04-22,Organic,US,iOS
46087,2024-05-06,Organic,DE,iOS
46088,2024-05-17,Organic,UK,Android
46089,2024-03-10,Organic,IN,Android
46090,2024-04-06,Google Ads,DE,iOS
46091,2024-05-30,Influencer,DE,Android
46092,2024-01-22,Influencer,UA,Android
46093,2024-02-04,Organic,DE,Android
46094,2024-04-11,Organic,IN,iOS
46095,2024-02-22,Facebook Ads,US,iOS
46096,2024-05-28,Influencer,IN,Android
46097,2024-04-08,Organic,DE,Android
46098,2024-06-10,Organic,UK,Android
46099,2024-04-10,Facebook Ads,UK,iOS
46100,2024-01-25,Google Ads,UA,iOS
46101,2024-06-24,Organic,DE,Android
46102,2024-03-04,Google Ads,DE,Android
46103,2024-03-27,Organic,UA,iOS
46104,2024-01-25,Google Ads,IN,iOS
46105,2024-05-14,Organic,US,Android
46106,2024-05-17,Facebook Ads,US,Android
46107,2024-04-02,Organic,UA,iOS
46108,2024-04-16,Organic,UK,iOS
46109,2024-05-05,Influencer,UK,Android
46110,2024-01-18,Google Ads,DE,Android
46111,2024-03-19,Google Ads,UA,Android
46112,2024-06-25,Organic,IN,Android
46113,2024-03-27,Influencer,US,Android
46114,2024-05-09,Organic,UA,iOS
46115,2024-03-09,Organic,US,Android
46116,2024-04-10,Facebook Ads,UA,Android
46117,2024-03-29,Influencer,DE,iOS
46118,2024-02-16,Organic,IN,Android
46119,2024-04-04,Organic,UA,Android
46120,2024-06-19,Google Ads,UK,iOS
46121,2024-04-05,Organic,UK,Android
46122,2024-04-29,Organic,US,Android
46123,2024-06-24,Organic,IN,Android
46124,2024-03-22,Organic,IN,Android
46125,2024-04-01,Organic,US,Android
46126,2024-06-30,Organic,DE,Android
46127,2024-03-25,Organic,DE,iOS
46128,2024-04-30,Facebook Ads,DE,Android
46129,2024-06-27,Organic,DE,Android
46130,2024-04-02,Organic,UA,iOS
46131,2024-06-06,Organic,US,iOS
46132,2024-02-18,Google Ads,IN,iOS
46133,2024-03-13,Organic,IN,iOS
46134,2024-06-07,Organic,US,Android
46135,2024-05-12,Google Ads,US,iOS
46136,2024-02-14,Organic,US,iOS
46137,2024-04-30,Organic,UK,Android
46138,2024-05-16,Organic,US,iOS
46139,2024-01-10,Organic,IN,Android
46140,2024-05-05,Facebook Ads,UK,iOS
46141,2024-06-03,Organic,US,iOS
46142,2024-04-10,Organic,UA,iOS
46143,2024-05-03,Google Ads,UK,iOS
46144,2024-03-03,Influencer,UA,iOS
46145,2024-06-24,Organic,IN,Android
46146,2024-02-03,Organic,US,Android
46147,2024-02-07,Google Ads,IN,Android
46148,2024-06-27,Organic,UK,Android
46149,2024-02-11,Google Ads,US,Android
46150,2024-03-25,Google Ads,UK,Android
46151,2024-06-28,Facebook Ads,DE,iOS
46152,2024-04-07,Organic,UA,Android
46153,2024-06-19,Organic,UK,iOS
46154,2024-06-13,Google Ads,UK,iOS
46155,2024-05-21,Organic,UK,iOS
46156,2024-01-15,Organic,IN,iOS
46157,2024-02-12,Organic,IN,iOS
46158,2024-03-26,Organic,UK,Android
46159,2024-02-14,Organic,UA,Android
46160,2024-05-11,Organic,UA,iOS
46161,2024-04-20,Organic,DE,Android
46162,2024-02-19,Google Ads,IN,iOS
46163,2024-01-13,Organic,UK,iOS
46164,2024-05-25,Facebook Ads,US,iOS
46165,2024-04-02,Google Ads,UA,Android
46166,2024-06-04,Organic,UK,Android
46167,2024-02-29,Influencer,US,Android
46168,2024-03-16,Facebook Ads,UK,Android
46169,2024-03-23,Influencer,DE,iOS
46170,2024-04-17,Facebook Ads,UK,Android
46171,2024-04-27,Influencer,DE,iOS
46172,2024-02-09,Google Ads,US,iOS
46173,2024-03-17,Google Ads,UA,iOS
46174,2024-05-03,Google Ads,DE,Android
46175,2024-01-14,Google Ads,US,iOS
46176,2024-06-13,Organic,UK,iOS
46177,2024-04-03,Organic,DE,iOS
46178,2024-03-11,Organic,US,Android
46179,2024-06-10,Influencer,UK,Android
46180,2024-05-15,Influencer,US,Android
46181,2024-04-19,Organic,DE,iOS
46182,2024-04-23,Organic,UK,iOS
46183,2024-01-15,Organic,UK,Android
46184,2024-03-22,Organic,UK,Android
46185,2024-03-22,Influencer,US,Android
46186,2024-05-26,Google Ads,IN,iOS
46187,2024-01-24,Google Ads,DE,iOS
46188,2024-02-14,Facebook Ads,UK,Android
46189,2024-05-04,Facebook Ads,DE,Android
46190,2024-02-16,Organic,UA,iOS
46191,2024-05-05,Facebook Ads,IN,iOS
46192,2024-04-03,Facebook Ads,US,iOS
46193,2024-05-10,Organic,IN,iOS
46194,2024-06-18,Influencer,DE,Android
46195,2024-05-17,Organic,US,iOS
46196,2024-01-15,Influencer,DE,Android
46197,2024-04-08,Organic,IN,iOS
46198,2024-05-20,Organic,UA,iOS
46199,2024-05-01,Google Ads,UK,iOS
46200,2024-05-06,Google Ads,IN,Android
46201,2024-02-28,Influencer,DE,iOS
46202,2024-05-02,Google Ads,IN,iOS
46203,2024-04-27,Organic,DE,iOS
46204,2024-01-25,Facebook Ads,US,iOS
46205,2024-03-12,Organic,US,iOS
46206,2024-02-27,Organic,DE,Android
46207,2024-03-04,Organic,UA,Android
46208,2024-04-04,Organic,UA,iOS
46209,2024-01-06,Organic,UK,iOS
46210,2024-01-28,Facebook Ads,UK,iOS
46211,2024-02-24,Organic,UK,iOS
46212,2024-01-02,Organic,DE,iOS
46213,2024-05-07,Google Ads,IN,Android
46214,2024-04-28,Facebook Ads,UA,iOS
46215,2024-06-21,Organic,UK,Android
46216,2024-01-17,Organic,DE,Android
46217,2024-03-04,Google Ads,US,Android
46218,2024-06-26,Influencer,IN,iOS
46219,2024-01-21,Google Ads,UA,Android
46220,2024-04-23,Influencer,UK,Android
46221,2024-01-17,Organic,IN,Android
46222,2024-06-28,Google Ads,UA,Android
46223,2024-03-16,Organic,UK,Android
46224,2024-06-23,Facebook Ads,IN,iOS
46225,2024-02-03,Organic,UK,Android
46226,2024-04-13,Organic,UA,iOS
46227,2024-05-30,Organic,IN,iOS
46228,2024-06-19,Influencer,UK,Android
46229,2024-05-20,Organic,IN,Android
46230,2024-01-16,Influencer,UK,Android
46231,2024-03-26,Influencer,IN,Android
46232,2024-04-10,Google Ads,IN,Android
46233,2024-06-23,Organic,UK,iOS
46234,2024-02-16,Google Ads,UA,iOS
46235,2024-06-14,Google Ads,US,Android
46236,2024-01-12,Organic,UA,Android
46237,2024-04-22,Google Ads,US,iOS
46238,2024-01-05,Organic,IN,iOS
46239,2024-06-25,Google Ads,UK,Android
46240,2024-01-04,Facebook Ads,US,Android
46241,2024-01-19,Organic,DE,iOS
46242,2024-04-11,Organic,IN,iOS
46243,2024-06-20,Organic,US,iOS
46244,2024-02-16,Organic,IN,iOS
46245,2024-04-13,Facebook Ads,IN,iOS
46246,2024-02-18,Organic,DE,Android
46247,2024-02-11,Google Ads,UA,iOS
46248,2024-06-01,Facebook Ads,UK,iOS
46249,2024-05-10,Organic,IN,Android
46250,2024-05-16,Organic,UA,iOS
46251,2024-05-27,Facebook Ads,DE,iOS
46252,2024-03-31,Google Ads,IN,iOS
46253,2024-04-19,Google Ads,UK,iOS
46254,2024-02-19,Organic,US,Android
46255,2024-04-29,Organic,US,Android
46256,2024-05-10,Organic,DE,Android
46257,2024-01-07,Google Ads,US,iOS
46258,2024-04-26,Organic,US,iOS
46259,2024-06-03,Influencer,IN,iOS
46260,2024-04-22,Google Ads,IN,iOS
46261,2024-04-12,Organic,UK,Android
46262,2024-01-10,Google Ads,US,iOS
46263,2024-03-29,Influencer,UA,iOS
46264,2024-01-22,Organic,DE,iOS
46265,2024-04-23,Facebook Ads,UA,Android
46266,2024-01-12,Google Ads,IN,iOS
46267,2024-01-10,Organic,UK,iOS
46268,2024-03-18,Organic,US,iOS
46269,2024-03-19,Organic,US,Android
46270,2024-01-09,Google Ads,IN,Android
46271,2024-04-14,Influencer,DE,iOS
46272,2024-01-12,Organic,IN,iOS
46273,2024-04-01,Google Ads,UK,Android
46274,2024-01-04,Google Ads,DE,Android
46275,2024-01-10,Organic,UK,Android
46276,2024-05-12,Google Ads,DE,iOS
46277,2024-03-30,Facebook Ads,DE,iOS
46278,2024-03-18,Google Ads,US,Android
46279,2024-06-11,Facebook Ads,UA,iOS
46280,2024-03-14,Facebook Ads,US,iOS
46281,2024-03-31,Organic,US,iOS
46282,2024-06-02,Google Ads,IN,Android
46283,2024-02-15,Facebook Ads,US,Android
46284,2024-02-08,Facebook Ads,UK,iOS
46285,2024-05-23,Organic,US,Android
46286,2024-03-13,Organic,UA,Android
46287,2024-04-02,Facebook Ads,UA,Android
46288,2024-06-15,Organic,UA,iOS
46289,2024-05-13,Google Ads,DE,iOS
46290,2024-03-17,Organic,UK,iOS
46291,2024-06-15,Organic,US,iOS
46292,2024-06-16,Organic,DE,Android
46293,2024-01-03,Google Ads,UA,iOS
46294,2024-01-24,Organic,UA,Android
46295,2024-06-23,Organic,US,iOS
46296,2024-05-11,Influencer,IN,iOS
46297,2024-05-05,Organic,DE,iOS
46298,2024-02-25,Organic,US,iOS
46299,2024-02-08,Influencer,UA,Android
46300,2024-06-11,Facebook Ads,UA,Android
46301,2024-01-31,Organic,US,Android
46302,2024-04-29,Organic,DE,iOS
46303,2024-05-24,Google Ads,IN,iOS
46304,2024-05-18,Organic,DE,iOS
46305,2024-06-22,Organic,IN,iOS
46306,2024-04-02,Organic,UK,Android
46307,2024-06-28,Organic,DE,iOS
46308,2024-02-08,Organic,UA,Android
46309,2024-04-19,Influencer,UA,Android
46310,2024-06-15,Organic,UA,iOS
46311,2024-03-08,Influencer,IN,iOS
46312,2024-04-25,Google Ads,US,Android
46313,2024-06-28,Influencer,IN,iOS
46314,2024-02-16,Influencer,IN,Android
46315,2024-04-22,Organic,US,Android
46316,2024-01-29,Google Ads,DE,iOS
46317,2024-02-19,Google Ads,UK,iOS
46318,2024-02-05,Google Ads,DE,iOS
46319,2024-04-28,Influencer,IN,iOS
46320,2024-02-01,Google Ads,UA,iOS
46321,2024-02-03,Organic,UK,Android
46322,2024-06-02,Organic,UA,Android
46323,2024-03-28,Organic,UK,Android
46324,2024-05-03,Facebook Ads,DE,Android
46325,2024-01-14,Organic,UK,Android
46326,2024-05-25,Facebook Ads,IN,Android
46327,2024-03-07,Organic,UA,iOS
46328,2024-01-30,Organic,IN,iOS
46329,2024-05-20,Google Ads,US,iOS
46330,2024-05-03,Organic,DE,iOS
46331,2024-04-05,Facebook Ads,DE,Android
46332,2024-03-01,Google Ads,UA,iOS
46333,2024-02-13,Google Ads,UA,iOS
46334,2024-01-21,Influencer,UA,iOS
46335,2024-05-09,Facebook Ads,DE,iOS
46336,2024-05-14,Google Ads,UA,iOS
46337,2024-02-11,Organic,UK,Android
46338,2024-03-30,Organic,UA,iOS
46339,2024-06-16,Organic,UK,iOS
46340,2024-03-19,Influencer,UA,iOS
46341,2024-02-26,Organic,UK,iOS
46342,2024-02-19,Facebook Ads,UK,Android
46343,2024-02-21,Organic,IN,iOS
46344,2024-01-10,Organic,UA,Android
46345,2024-01-20,Facebook Ads,US,Android
46346,2024-01-23,Organic,US,Android
46347,2024-05-19,Organic,UA,Android
46348,2024-04-30,Organic,DE,Android
46349,2024-03-30,Organic,DE,iOS
46350,2024-05-05,Facebook Ads,DE,Android
46351,2024-05-30,Organic,DE,iOS
46352,2024-06-07,Organic,US,iOS
46353,2024-06-08,Organic,IN,Android
46354,2024-01-12,Organic,UA,iOS
46355,2024-02-03,Organic,US,iOS
46356,2024-05-08,Facebook Ads,US,Android
46357,2024-04-28,Google Ads,DE,iOS
46358,2024-02-07,Organic,US,iOS
46359,2024-05-13,Organic,IN,iOS
46360,2024-02-07,Google Ads,DE,Android
46361,2024-04-30,Organic,DE,iOS
46362,2024-01-27,Organic,DE,iOS
46363,2024-04-26,Organic,DE,Android
46364,2024-05-03,Organic,IN,Android
46365,2024-05-03,Influencer,UK,iOS
46366,2024-06-07,Organic,UA,Android
46367,2024-04-27,Organic,UK,Android
46368,2024-01-07,Organic,UA,Android
46369,2024-06-03,Organic,DE,iOS
46370,2024-06-16,Organic,UA,iOS
46371,2024-01-06,Organic,UK,iOS
46372,2024-04-07,Organic,IN,Android
46373,2024-01-04,Organic,DE,iOS
46374,2024-01-31,Facebook Ads,US,Android
46375,2024-05-28,Organic,DE,iOS
46376,2024-05-06,Organic,IN,Android
46377,2024-02-17,Google Ads,IN,Android
46378,2024-01-23,Influencer,IN,Android
46379,2024-06-24,Google Ads,IN,iOS
46380,2024-01-23,Organic,UK,iOS
46381,2024-04-06,Organic,IN,Android
46382,2024-06-13,Facebook Ads,UA,iOS
46383,2024-06-02,Facebook Ads,UA,iOS
46384,2024-05-14,Google Ads,IN,iOS
46385,2024-04-17,Influencer,US,iOS
46386,2024-02-18,Facebook Ads,UA,iOS
46387,2024-02-02,Facebook Ads,DE,iOS
46388,2024-06-10,Organic,IN,Android
46389,2024-05-07,Organic,UK,iOS
46390,2024-02-01,Organic,IN,Android
46391,2024-02-26,Organic,UK,iOS
46392,2024-01-22,Google Ads,DE,Android
46393,2024-06-17,Organic,US,Android
46394,2024-01-27,Google Ads,US,Android
46395,2024-03-26,Google Ads,US,Android
46396,2024-06-07,Organic,US,iOS
46397,2024-05-01,Facebook Ads,UK,iOS
46398,2024-04-13,Facebook Ads,IN,iOS
46399,2024-06-04,Organic,UA,iOS
46400,2024-04-16,Organic,IN,iOS
46401,2024-06-09,Organic,DE,iOS
46402,2024-01-29,Organic,UA,iOS
46403,2024-04-21,Organic,UK,iOS
46404,2024-06-07,Organic,UA,iOS
46405,2024-03-05,Facebook Ads,UA,iOS
46406,2024-05-19,Influencer,IN,iOS
46407,2024-03-20,Google Ads,UA,iOS
46408,2024-02-27,Influencer,UK,Android
46409,2024-05-30,Organic,UA,Android
46410,2024-04-22,Organic,DE,Android
46411,2024-01-27,Organic,UA,Android
46412,2024-06-13,Facebook Ads,US,Android
46413,2024-03-09,Google Ads,UK,iOS
46414,2024-06-09,Organic,UK,iOS
46415,2024-02-02,Facebook Ads,IN,Android
46416,2024-03-27,Organic,UK,Android
46417,2024-05-15,Influencer,DE,Android
46418,2024-06-01,Organic,DE,Android
46419,2024-01-01,Organic,US,Android
46420,2024-06-22,Organic,DE,iOS
46421,2024-04-17,Organic,DE,iOS
46422,2024-03-29,Organic,IN,iOS
46423,2024-05-20,Google Ads,UA,iOS
46424,2024-05-14,Facebook Ads,UK,iOS
46425,2024-06-07,Google Ads,US,iOS
46426,2024-01-23,Organic,IN,Android
46427,2024-03-02,Organic,IN,iOS
46428,2024-02-14,Google Ads,UA,Android
46429,2024-02-02,Organic,IN,Android
46430,2024-05-30,Facebook Ads,UK,Android
46431,2024-04-20,Facebook Ads,UK,iOS
46432,2024-05-14,Google Ads,UK,Android
46433,2024-03-20,Organic,DE,Android
46434,2024-03-02,Google Ads,UK,iOS
46435,2024-04-19,Organic,UA,Android
46436,2024-02-12,Organic,UK,Android
46437,2024-02-22,Google Ads,IN,Android
46438,2024-03-23,Organic,IN,Android
46439,2024-05-20,Influencer,DE,Android
46440,2024-04-14,Google Ads,US,Android
46441,2024-06-12,Facebook Ads,IN,Android
46442,2024-03-03,Google Ads,UA,iOS
46443,2024-04-14,Organic,US,Android
46444,2024-04-22,Influencer,US,iOS
46445,2024-01-15,Google Ads,DE,iOS
46446,2024-02-07,Google Ads,UK,iOS
46447,2024-05-06,Organic,US,Android
46448,2024-02-07,Influencer,DE,Android
46449,2024-03-15,Google Ads,UK,Android
46450,2024-06-18,Organic,UK,Android
46451,2024-06-09,Organic,DE,iOS
46452,2024-03-07,Facebook Ads,UK,iOS
46453,2024-06-17,Google Ads,US,Android
46454,2024-06-05,Organic,DE,iOS
46455,2024-05-30,Facebook Ads,IN,iOS
46456,2024-06-06,Facebook Ads,UA,Android
46457,2024-01-27,Organic,UA,Android
46458,2024-06-03,Google Ads,UK,Android
46459,2024-01-01,Organic,DE,iOS
46460,2024-01-19,Facebook Ads,DE,iOS
46461,2024-01-02,Facebook Ads,UK,iOS
46462,2024-03-02,Organic,UK,Android
46463,2024-03-17,Organic,DE,iOS
46464,2024-01-09,Google Ads,UK,Android
46465,2024-01-08,Organic,IN,Android
46466,2024-02-13,Organic,US,iOS
46467,2024-06-29,Organic,DE,iOS
46468,2024-04-20,Organic,US,iOS
46469,2024-05-07,Influencer,UK,iOS
46470,2024-05-18,Google Ads,UK,iOS
46471,2024-01-10,Facebook Ads,UK,Android
46472,2024-06-15,Google Ads,IN,Android
46473,2024-02-23,Facebook Ads,UK,Android
46474,2024-01-04,Organic,UA,Android
46475,2024-02-14,Organic,US,Android
46476,2024-01-25,Organic,UK,iOS
46477,2024-06-19,Facebook Ads,IN,iOS
46478,2024-06-15,Organic,UK,iOS
46479,2024-01-28,Google Ads,UK,Android
46480,2024-01-12,Organic,IN,iOS
46481,2024-06-27,Facebook Ads,US,iOS
46482,2024-05-16,Organic,IN,Android
46483,2024-03-10,Organic,UK,Android
46484,2024-02-15,Organic,UA,Android
46485,2024-04-29,Organic,UK,iOS
46486,2024-05-05,Organic,US,Android
46487,2024-02-03,Organic,UA,iOS
46488,2024-06-24,Organic,IN,iOS
46489,2024-03-27,Facebook Ads,UK,iOS
46490,2024-01-24,Organic,UA,iOS
46491,2024-04-12,Facebook Ads,US,Android
46492,2024-05-28,Google Ads,UA,iOS
46493,2024-06-20,Organic,UA,iOS
46494,2024-04-15,Google Ads,UK,Android
46495,2024-01-29,Google Ads,US,iOS
46496,2024-05-07,Google Ads,UK,iOS
46497,2024-01-23,Google Ads,US,Android
46498,2024-06-09,Organic,DE,iOS
46499,2024-06-20,Organic,UA,Android
46500,2024-02-29,Organic,DE,Android
46501,2024-04-25,Google Ads,UA,Android
46502,2024-06-25,Organic,UA,iOS
46503,2024-04-10,Facebook Ads,UA,Android
46504,2024-06-19,Facebook Ads,IN,Android
46505,2024-03-05,Facebook Ads,UK,Android
46506,2024-01-29,Google Ads,DE,iOS
46507,2024-03-20,Google Ads,UA,iOS
46508,2024-02-19,Google Ads,DE,Android
46509,2024-06-04,Facebook Ads,UA,iOS
46510,2024-04-01,Facebook Ads,DE,Android
46511,2024-04-29,Google Ads,DE,Android
46512,2024-05-17,Facebook Ads,UA,Android
46513,2024-05-09,Facebook Ads,UA,iOS
46514,2024-02-24,Google Ads,UK,iOS
46515,2024-03-20,Organic,US,Android
46516,2024-02-01,Google Ads,DE,Android
46517,2024-01-15,Organic,DE,iOS
46518,2024-04-20,Google Ads,UA,iOS
46519,2024-05-03,Organic,IN,iOS
46520,2024-06-20,Organic,DE,iOS
46521,2024-06-04,Organic,DE,Android
46522,2024-01-20,Facebook Ads,IN,iOS
46523,2024-04-06,Facebook Ads,UA,iOS
46524,2024-02-11,Google Ads,IN,iOS
46525,2024-02-20,Organic,UA,iOS
46526,2024-05-23,Organic,IN,iOS
46527,2024-05-27,Google Ads,US,iOS
46528,2024-04-22,Organic,UK,Android
46529,2024-04-13,Organic,UK,Android
46530,2024-05-21,Google Ads,DE,iOS
46531,2024-06-28,Facebook Ads,UA,Android
46532,2024-03-27,Facebook Ads,DE,iOS
46533,2024-02-11,Organic,UA,iOS
46534,2024-01-02,Organic,UA,iOS
46535,2024-03-07,Google Ads,DE,Android
46536,2024-06-08,Organic,IN,Android
46537,2024-02-24,Organic,IN,Android
46538,2024-03-04,Facebook Ads,US,Android
46539,2024-04-16,Facebook Ads,US,iOS
46540,2024-05-18,Organic,IN,iOS
46541,2024-01-08,Organic,IN,iOS
46542,2024-05-20,Google Ads,US,Android
46543,2024-05-04,Influencer,IN,iOS
46544,2024-01-04,Google Ads,IN,Android
46545,2024-05-20,Organic,UA,iOS
46546,2024-03-16,Facebook Ads,UK,iOS
46547,2024-05-12,Google Ads,UA,Android
46548,2024-03-01,Facebook Ads,UA,Android
46549,2024-02-27,Google Ads,UK,Android
46550,2024-03-31,Facebook Ads,DE,Android
46551,2024-03-02,Influencer,UK,Android
46552,2024-02-09,Organic,DE,iOS
46553,2024-05-09,Organic,DE,Android
46554,2024-05-08,Organic,DE,iOS
